id,text,text_clean,label_inset_lexicon,label_manual,catatan
1774,trump mebawa ceo buat nawarin kerja sama tapi ditolak oleh xi jinping brbrelon musk menawarkan ekspansi tesla di tolak karna udah punya byd brbrjensen huang menawarkan ekspansi chip ai ditolak karna sudah punya huawei brbrtim cook ceo apple menawarkan juga ekspansi iphone ke china ditolak karna udah punya huawei brbrceo visa mastercard amp ceo blackrock juga tidak menemui kesepakatan produk karna china punya wechat pay amp alipay brbrdari ceo hanya yang deal cuma beli pesawat boeing oleh kelly ortberg brbrchina bisa menolak banyak penawaran bahkan walaupun as udah sujud datang ke china langsung dan bawa rombongan orang terkaya didunia tetap di tolak brbrkita tau sekarang china adalah negara paling mandiri dan nomor di dunia brbrliat dong kelas xi jinping smart mamarika sowan ke china aja masih di tolak nya kagak kaya yg udahh udahh kemarenn yg ada cuman jadi bahan ketawaann doangan payahhh banget deehhhh wawurrr ngawurr,trump mebawa ceo buat tawar kerja sama tolak xi jinping brbrelon musk tawar ekspansi tesla tolak punya byd brbrjensen huang tawar ekspansi chip ai tolak punya huawei brbrtim cook ceo apple tawar ekspansi iphone china tolak punya huawei brbrceo mastercard ceo blackrock tidak temu sepakat produk china punya wechat pay alipay brbrdari ceo hanya deal cuma beli pesawat boeing kelly ortberg brbrchina tolak tawar bahkan walaupun as sujud datang china langsung bawa rombong kaya dunia tetap tolak brbrkita tau sekarang china negara paling mandiri nomor dunia brbrliat kelas xi jinping smart mamarika sowan china saja masih tolak kagak kayak kemarenn cuman bahan ketawaann doang payahhh banget deehhhh wawurrr ngawurr,Negatif,Negatif,
6031,berbenah bknnya membela diri terus investor pada kabur dengar statement bapak mbg di stop prioritaskan perbaikan ekonomi,benah bknnya bela diri terus investor kabur dengar statement bapak mbak stop prioritas baik ekonomi,Negatif,Negatif,
5236,anak ini jenius kali menurutku,anak jenius kali turut,Negatif,Negatif,
8425,kacau statment nya,kacau statment,Netral,Negatif,
798,akibat orang pikun di paksa jadi presiden,pikun paksa presiden,Negatif,Negatif,
7585,beda emang antara memimpin sama pemimpin wkwk,beda memang antara pimpin sama pimpin,Netral,Negatif,
10134,indonesia penuh cobaan,indonesia penuh coba,Netral,Negatif,
2830,desa tdk butuh dollartp ikut harga yg mencerkikkenapa ngomonx tdk nenyenakan hatikuti pak habibi bisa menerjunkan dollar lima belasan ribu rupiah terjun ke enam ribuan,desa tidak butuh dollartp harga mencerkikkenapa ngomonx tidak nenyenakan hatikuti bapak habibi terjun dollar lima bas ribu rupiah terjun enam ribu,Positif,Negatif,
9593,akalnya nyampe kok... tapi emang npd & antikritiknya aja yg kegedean.. egonya ga mau kalah.. ga mau ngakuin kalo dia & pemerintahannya gagal..,akal sampai kok memang npd antikritiknya saja gede ego tidak mau kalah tidak mau ngakuin perintah gagal,Negatif,Negatif,
8992,"kenapa ya pernyataan bapak itu kadang nyeleneh?, apa disekelilingnya tidak ada yang mengingatkan?. hutang luar negeri, biaya impor kan tidak dibayar dengan rupiah, itu dibayar dengan mata uang asing yang sudah disepakati internasional, terutama usd. perusahaan yang bahan baku produksinya dari impor pasti udah mulai kelimpungan, nantinya akan mempengaruhi harga pasar, harga melonjak naik. semoga tidak denial terus dan ada langkah konkret dari pemerintah untuk memperkuat fondasi ekonomi nasional. duh jadi degdegan nunggu hari senin",kenapa nyata bapak kadang nyeleneh keliling tidak ingat hutang luar negeri biaya impor tidak bayar rupiah bayar mata uang asing pakat internasional utama usd usaha bahan baku produksi impor pasti mulai kelimpungan nanti pengaruh harga pasar harga lonjak naik moga tidak denial terus langkah konkret perintah kuat fondasi ekonomi nasional duh degdegan tunggu hari senin,Negatif,Negatif,
313,hadeh koclok omon omon,koclok omon omon,Netral,Negatif,
747,migor sunco udah rb dari rbkatanya penghasil sawit terbesar itu naik lebihg pakai dollarkatanyamenye,migor sunco ribu rbkatanya hasil sawit besar naik lebihg pakai dollarkatanyamenye,Positif,Negatif,
3570,molai ruwetss,mola ruwetss,Netral,Negatif,
791,d kota jg ga semua pk dolar pak pangan aman energi aman tp makin mahal pak listrik mau naik sembako naik gmn nih pak hutang sy makin numpuk pak,kota tidak pakai dolar bapak pangan aman energi aman makin mahal bapak listrik mau naik sembako naik bagaimana bapak hutang makin numpuk bapak,Netral,Negatif,
2477,ini pemikiran pemimpin macam apa kaya ginibrpidatonya jadi bingungbrantara oon atau kocak,pikir pimpin macam kayak ginibrpidatonya bingungbrantara oon kocak,Negatif,Negatif,
9599,golput aja udah bener,golput saja benar,Negatif,Negatif,
2571,by the way jadi president gak perlu pake otak ya serius nanya persaan gw yg bodoh aja tahu dari pelajaran smp dulu terkecuali kalu negara berdikari tanpa butuh suply barang atau sembako dari luar pertanyaan emg negara wowo ini sudah berdikari,by way president tidak perlu pakai otak serius tanya persaan bodoh saja tahu ajar sampai dulu kecuali negara berdikari tanpa butuh suply barang sembako luar tanya memang negara prabowo berdikari,Negatif,Negatif,
5641,malu kali aku bah klau aku pasti maluuu kali untung kritik itu bukan untuk aku,malu kali bah pasti malu kali untung kritik bukan,Negatif,Negatif,
7104,tebu hancur wo,tebu hancur wo,Netral,Negatif,
4356,orang desa lagi mikir pertaniancuma pengamat ekonomi yg ngedabruss dollar,desa mikir pertaniancuma amat ekonomi ngedabruss dollar,Netral,Negatif,
2164,tolong jelasin manfaat kopdes apa yah,tolong jelasin manfaat kopdes,Positif,Negatif,
7402,indonesia sedang tidak baik saja,indonesia tidak baik saja,Negatif,Negatif,
6753,goublough ini orang beneran gak ketolong gws dah lo pd milih raja modelan begini,goublough benar tidak tolong gws pilih raja model begini,Netral,Negatif,
381,masalahnya rakyat mu bukan hanya orang desa aja pak,masalah rakyat bukan hanya desa saja bapak,Negatif,Negatif,
6487,apaaaaaa polisi dikenal mbg nya dan kita harus bilang wow,apaaaaaa polisi kenal mbak harus bilang wow,Negatif,Negatif,
1293,padahal si anying ini yg ngomong klo rupiah melemah berarti salah urus negara,anying omong rupiah lemah arti salah urus negara,Negatif,Negatif,
1913,lihat kan ini kan yang bilang sejak kapan sejarah turunnya mata uang malahan bilang kita masih aman stress si anjir dan bilang desa gak pake dollar,lihat bilang sejak kapan sejarah turun mata uang malah bilang masih aman stres anjir bilang desa tidak pakai dollar,Negatif,Negatif,
600,makan tuh dolar naik,makan tuh dolar naik,Netral,Negatif,
3893,dia memang suka bohong,memang suka bohong,Negatif,Negatif,
4142,mau heran tapi ini di negara indonesia,mau heran negara indonesia,Negatif,Negatif,
1653,benar masyarakat desa di miskinkan sampai tdk bisa makan bagus itu bisa ada perubahan,benar masyarakat desa miskin sampai tidak makan bagus ubah,Negatif,Negatif,
9524,efek samping mbg,efek samping mbak,Netral,Negatif,
1894,bahan baku farmasi import bahan baku mie importmasih banyak lagi kena dampak dollar naikminyak import,bahan baku farmasi import bahan baku mie importmasih kena dampak dollar naikminyak import,Negatif,Negatif,
1945,itu kerana dia serta keluarganya banyak duitnya,rana serta keluarga duit,Positif,Negatif,
3396,yg pusing rakyat menghadapi bapak,pusing rakyat hadap bapak,Negatif,Negatif,
5839,wowo bodoh bangetlansia kagak ngerti kayak gn,prabowo bodoh bangetlansia kagak erti kayak begini,Negatif,Negatif,
4363,prabowo kacaudolar naikbensin naik lahh semua pasti naik kemana pakbiaya pengiriman yg td nya normal jadi naik efek bensin naik bahan baku impor naik krna dolar benr yg anis bilang bhkan ketinggian itu,prabowo kacaudolar naikbensin naik pasti naik mana pakbiaya kirim tadi normal naik efek bensin naik bahan baku impor naik dolar benr anis bilang bhkan tinggi,Positif,Negatif,
10058,"itu untuk import
kalau ke pembeli di desa tetap saja.",import beli desa tetap saja,Netral,Negatif,
376,gua kira bakal quotmendinganquot dia jadi presiden eh taunya mendingan enggak,gua kira bakal quotmendinganquot presiden tau mending enggak,Negatif,Negatif,
1967,mentri pada girang karena punya presiden yg mudah di kibulin,tri girang punya presiden mudah kibulin,Positif,Negatif,
3958,kelemahan pak prabowo itu yang paling sering terjadi bicara yang tidak perlu atau tidak pada tempatnya dan bicara tanpa berpikir terlebih dahulu akan dampak yang akan terjadi bila salah bicara tapi namanya manusia itu pasti ada kelebihan dan kekurangan nya begitu juga dengan pak prabowo,lemah bapak prabowo paling sering jadi bicara tidak perlu tidak tempat bicara tanpa pikir lebih dahulu dampak jadi salah bicara nama manusia pasti lebih kurang bapak prabowo,Negatif,Negatif,
8616,harga indomie aja hampir 4rb,harga indomie saja hampir ribu,Netral,Netral,
4424,punya presiden dan wapres paket combo tolol nya,punya presiden wapres paket combo tolol,Positif,Negatif,
7959,bodoh wowo ini orang di belakangnya ntah itu penasehatpenjilat itu menjerumuskan si wowo biar wowo yg bodh lebih kelihatan dungu di mata masyarakat masyarakat muak trus wowo di lengserkan naiklah si anu smua itu skrenario orang di belakang wowo tapi wowo ini ngedablek bodoh gak mikir di belakang wowo ini udah siap manuver kasian kau ini wowo,bodoh prabowo belakang entah penasehatpenjilat jerumus prabowo biar prabowo bodh lebih lihat dungu mata masyarakat masyarakat muak terus prabowo lengser naik anu skrenario belakang prabowo prabowo ngedablek bodoh tidak mikir belakang prabowo siap manuver kasihan kau prabowo,Negatif,Negatif,
7052,saya nangis melihat vidio ini knpa seorang persiden bisa berpikiran seperti itu,menang lihat kenapa orang persiden pikir,Negatif,Negatif,
6728,logika bicaranya ga masuk akal,logika bicara tidak masuk akal,Positif,Negatif,
7732,hahh adik bpk prabhowo pak vijaya punya tanah ditmpt saya lahir nyuhkuning ubud bali tpi saya memang tdk prnah pakae dolar utk belanja kdng kekurangan dn menghutang dn bisa hidup sisa hidup trsenyum sllu dn nik matilh masalh hidup ini dgn bhgia rahayu bhalaji,hahh adik bpk prabhowo bapak vijaya punya tanah ditmpt lahir nyuhkuning ubud bal memang tidak pakae dolar belanja kadang kurang hutang hidup sisa hidup trsenyum selalu nik matilh masalh hidup bahagia rahayu bhalaji,Negatif,Negatif,
1472,ngmgnya presiden kya dagelan,ngmgnya presiden kaya dagel,Positif,Negatif,
3347,yang ngomong suka keluar negri,omong suka keluar negeri,Negatif,Negatif,
4523,makan sayur kangkung,makan sayur kangkung,Netral,Netral,
9074,geleng² banget,geleng banget,Negatif,Negatif,
2854,dak jaleh,indak jaleh,Netral,Negatif,
4507,skeg ketahuan dia ga becus urus negara omon omon sdh ngelantur dolar naik dikira ga ngaruh kesemua pihak ampun bnerrrr huuufff,skeg tahu tidak becus urus negara omon omon ngelantur dolar naik kira tidak ngaruh semua pihak ampun bnerrrr huuufff,Negatif,Negatif,
9253,"tapi peternakan jg butuh bbm buat transportasi nya, emg klo mau dikirim kgk pake transportasi apa? blom lagi vaksin hewan jg banyaknya dr luar, & bbrp pakan hewan jg impor kok",terna butuh bbm buat transportasi memang mau kirim kgk pakai transportasi belum vaksin hewan banyak luar beberapa pakan hewan impor kok,Negatif,Negatif,
10064,"@tusoxee:padahal yg dibahas selama 1 jam lebih itu bukan masalah indonesia ngga peduli sama dolar, melainkan gimana caranya ekonomi indonesia harus diperkuat supaya ga terlalu rentan terhadap gejolak dolar maupun impor. pak prabowo bahkan manggil menteri keuangan dan jg gubernur bi yang megang otoritas fiskal dan moneter buat bahas tekanan terhadap rupiah dan gimana cara menjaga stabilitas ekonomi nasional. makanya di pidatonya presiden jg bicara soal hilirisasi, ketahanan pangan, ketahanan energi dan swasembada. karena kalo segala ketahanannya sudah kuat semua, maka gejolak eksternal ga akan terlalu menghantam masyarakat bawah. kalo semua bergantung sama impor, setiap dolar naik pasti dampaknya akan langsung kerasa, harga pangan naik, biaya produksi naik, energi, logistik dan ujung-ujungnya balik lagi, masyarakat kecil yang paling terdampak.",bahas lama jam lebih bukan masalah indonesia tidak peduli sama dolar bagaimana cara ekonomi indonesia harus kuat tidak terlalu rentan hadap gejolak dolar maupun impor bapak prabowo bahkan manggil menteri uang gubernur bi pegang otoritas fiskal moneter buat bahas tekan hadap rupiah bagaimana cara jaga stabilitas ekonomi nasional makanya pidato presiden bicara soal hilir tahan pangan tahan energi swasembada segala tahan kuat gejolak eksternal tidak terlalu hantam masyarakat bawah gantung sama impor tiap dolar naik pasti dampak langsung rasa harga pangan naik biaya produksi naik energi logistik ujungujungnya balik masyarakat kecil paling dampak,Negatif,Negatif,
6885,nah itu kalo di desa pake dollar malah seneng kali gegara harga dollar naik,desa pakai dollar malah senang kali gegara harga dollar naik,Negatif,Negatif,
4063,nyampah banyakbanyak ko mentar sebelah yang sok merasa paling bisa padahalah nol besar belakayng ini ituudahlh jangan cari panggungngatur skal kampung aja gk bisabukalah tompengmu,sampah banyakbanyak kok tar belah sok rasa paling padahalah nol besar belakayng ituudahlh jangan cari panggungngatur skal kampung saja tidak bisabukalah tompengmu,Negatif,Negatif,
7071,ini orang pinter disekeliling nya ngasih tau gak sih cara kerja nilai tukar mata uang gila,pintar keliling asih tau tidak cara kerja nilai tukar mata uang gila,Negatif,Negatif,
4307,hhhh aku malahn tertawa klo pak prabowo di kritik gini lucu jgn baperan tohhh cah bagus,hhhh malahn tertawa bapak prabowo kritik begini lucu jangan baperan tohhh cah bagus,Negatif,Negatif,
5203,aku paham sekali penjelasannya terima kasih adebrbrdan semoga pemerintah yang amanah tanggung jawab selalu sehat limpahkan rezeki halal dan pemerintah yang tida amanah semoga dapat balasan yng setimpal ingat apa yang kita tabur itu yang akan kita tuai entah didunia atau diakhirat,paham sekali jelas terima kasih adebrbrdan moga perintah amanah tanggung jawab selalu sehat limpah rezeki halal perintah tida amanah moga dapat balas timpal ingat tabur tuai entah dunia akhirat,Negatif,Negatif,
7717,segitu bencinya sama prabowo apapun di jelekin padahal cuman pengamat yg bukan siapa jelas yg dimaksud itu uang dollar fisik tolol aja yg percaya,segitu benci sama prabowo apa jelek cuman amat bukan jelas maksud uang dollar fisik tolol saja percaya,Negatif,Negatif,
5628,anak cerdas semoga kelak kalau jadi presiden juga cerdasjangan membuat rakyat bingung dan susah cari makan,anak cerdas moga kelak presiden cerdasjangan buat rakyat bingung susah cari makan,Negatif,Negatif,
3991,salah pak president yang benar orang gua tidak butuh dolar selama orang desa pakai listrik bensin pupuk itu semua terdampak dolar,salah bapak president benar gua tidak butuh dolar lama desa pakai listrik bensin pupuk dampak dolar,Negatif,Negatif,
1050,inyong biar wong ndeso tapi maen dolar utk deposit judol gini inyong gambler onlen laaa,inyong biar wong ndeso main dolar deposit judol begini inyong gambler onlen laaa,Negatif,Negatif,
6581,kalo masyarakat gak gerak udah sih indonesia bubar tinggal tunggu waktu,masyarakat tidak gerak indonesia bubar tinggal tunggu waktu,Negatif,Negatif,
6612,indonesia butuh kdm,indonesia butuh kdm,Negatif,Negatif,
8263,emang orang desa tidak memakai dolarbrbrtapi pakai baju dan celana,memang desa tidak pakai dolarbrbrtapi pakai baju celana,Netral,Negatif,
2036,maaf pak presiden prabowobrkalau tak salah dengar masuk ke acara jama hrefhttpswwwyoutubecomwatchvkpwdjbcamptabrlalu pak presiden tanya jam sudah brsesama muslim semoga pak presiden jangan lupa sholat brkami sllu mendoakan yg terbaik,maaf bapak presiden prabowobrkalau tak salah dengar masuk acara jama href bapak presiden tanya jam brsesama muslim moga bapak presiden jangan lupa sholat brkami selalu doa baik,Positif,Negatif,
4040,hy orang yg sok pinter dan tukang nyinyir selalu menilai apa yg di ucapkan orang lain tdk benar tanpa mau berfikir apa makna ucapan tsbt,sok pintar tukang nyinyir selalu nilai ucap lain tidak benar tanpa mau pikir makna ucap tsbt,Netral,Negatif,
5584,apa kata dunia,kata dunia,Negatif,Negatif,
9628,ih wwkw,ih wwkw,Netral,Netral,
1973,klo gk bisa urus negara undur diri ajasadar diri prabowo modal omon omon,tidak urus negara undur diri ajasadar diri prabowo modal omon omon,Negatif,Negatif,
5581,sekelas presiden saya dulu milih bapak tapi saya pastikan periode depan rakyat indonesia tidak akan memilih bapak siap siap jadi rakyat biasa bapak jendral,kelas presiden dulu pilih bapak pasti periode depan rakyat indonesia tidak pilih bapak siap siap rakyat biasa bapak jenderal,Netral,Negatif,
2100,tenang saja selagi purbaya masih tersenyum biarkan rakyatnya yang menangis,tenang saja selagi purbaya masih senyum biar rakyat menang,Negatif,Negatif,
1500,ternyata yg pada comen disini otaknya pinter melebihi presideen,nyata komen sini otak pintar lebih presideen,Negatif,Negatif,
9011,lu kira beli gandum pake rupiah wo?,kira beli gandum pakai rupiah wo,Negatif,Negatif,
653,ngga punya otak,tidak punya otak,Negatif,Negatif,
171,rakyat indonesia milik allah swt nkri milik allah swt,rakyat indonesia milik allah swt nkri milik allah swt,Positif,Positif,
4086,npd tua,npd tua,Negatif,Negatif,
243,pengen ny setiap ngomong di tepukin walau isi nya kosongbrini burung merpati atau apa,pengin tiap omong tepukin walau isi kosongbrini burung merpati,Negatif,Negatif,
